method,protein,ligand,affinity,output_file
qvina,8SPD,ligand_191,-5.5,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_191_out.pdbqt
qvina,8SPD,ligand_192,-5.5,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_192_out.pdbqt
qvina,8SPD,ligand_193,-5.1,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_193_out.pdbqt
qvina,8SPD,ligand_194,-4.1,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_194_out.pdbqt
qvina,8SPD,ligand_195,-4.7,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_195_out.pdbqt
qvina,8SPD,ligand_196,-5.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_196_out.pdbqt
qvina,8SPD,ligand_197,-5.5,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_197_out.pdbqt
qvina,8SPD,ligand_198,-6.2,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_198_out.pdbqt
qvina,8SPD,ligand_199,-5.9,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_199_out.pdbqt
qvina,8SPD,ligand_200,-5.7,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_200_out.pdbqt
qvina,8SPD,ligand_201,-5.4,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_201_out.pdbqt
qvina,8SPD,ligand_202,-5.3,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_202_out.pdbqt
qvina,8SPD,ligand_203,-5.2,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_203_out.pdbqt
qvina,8SPD,ligand_204,-5.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_204_out.pdbqt
qvina,8SPD,ligand_205,-4.8,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_205_out.pdbqt
qvina,8SPD,ligand_206,-5.5,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_206_out.pdbqt
qvina,8SPD,ligand_207,-5.3,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_207_out.pdbqt
qvina,8SPD,ligand_208,-5.2,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_208_out.pdbqt
qvina,8SPD,ligand_209,-4.8,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_209_out.pdbqt
qvina,8SPD,ligand_210,-5.5,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_210_out.pdbqt
qvina,8SPD,ligand_211,-5.3,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_211_out.pdbqt
qvina,8SPD,ligand_212,-4.7,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_212_out.pdbqt
qvina,8SPD,ligand_213,-5.2,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_213_out.pdbqt
qvina,8SPD,ligand_214,-5.3,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_214_out.pdbqt
qvina,8SPD,ligand_215,-4.8,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_215_out.pdbqt
qvina,8SPD,ligand_216,-4.8,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_216_out.pdbqt
qvina,8SPD,ligand_217,-5.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_217_out.pdbqt
qvina,8SPD,ligand_218,-5.2,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_218_out.pdbqt
qvina,8SPD,ligand_219,-6.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_219_out.pdbqt
qvina,8SPD,ligand_220,-5.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_220_out.pdbqt
qvina,8SPD,ligand_221,-5.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_221_out.pdbqt
qvina,8SPD,ligand_222,-4.9,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_222_out.pdbqt
qvina,8SPD,ligand_223,-4.8,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_223_out.pdbqt
qvina,8SPD,ligand_224,-5.2,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_224_out.pdbqt
qvina,8SPD,ligand_225,-4.7,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_225_out.pdbqt
qvina,8SPD,ligand_226,-5.3,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_226_out.pdbqt
qvina,8SPD,ligand_227,-4.7,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_227_out.pdbqt
qvina,8SPD,ligand_228,-4.8,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_228_out.pdbqt
qvina,8SPD,ligand_229,-5.2,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_229_out.pdbqt
qvina,8SPD,ligand_230,-4.6,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_230_out.pdbqt
qvina,8SPD,ligand_231,-4.7,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_231_out.pdbqt
qvina,8SPD,ligand_232,-5.2,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_232_out.pdbqt
qvina,8SPD,ligand_233,-4.7,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_233_out.pdbqt
qvina,8SPD,ligand_234,-5.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_234_out.pdbqt
qvina,8SPD,ligand_235,-5.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_235_out.pdbqt
qvina,8SPD,ligand_236,-5.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_236_out.pdbqt
qvina,8SPD,ligand_237,-4.5,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_237_out.pdbqt
qvina,8SPD,ligand_238,-4.5,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_238_out.pdbqt
qvina,8SPD,ligand_239,-4.9,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_239_out.pdbqt
qvina,8SPD,ligand_240,-4.8,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_240_out.pdbqt
qvina,8SPD,ligand_241,-4.6,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_241_out.pdbqt
qvina,8SPD,ligand_242,-4.8,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_242_out.pdbqt
qvina,8SPD,ligand_243,-4.7,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_243_out.pdbqt
qvina,8SPD,ligand_244,-3.9,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_244_out.pdbqt
qvina,8SPD,ligand_245,-5.2,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_245_out.pdbqt
qvina,8SPD,ligand_246,-4.7,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_246_out.pdbqt
qvina,8SPD,ligand_247,-4.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_247_out.pdbqt
qvina,8SPD,ligand_248,,
qvina,8SPD,ligand_249,-5.7,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_249_out.pdbqt
qvina,8SPD,ligand_250,-4.2,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_250_out.pdbqt
qvina,8SPD,ligand_251,-5.7,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_251_out.pdbqt
qvina,8SPD,ligand_252,-5.3,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_252_out.pdbqt
qvina,8SPD,ligand_253,-4.3,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_253_out.pdbqt
qvina,8SPD,ligand_254,-4.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_254_out.pdbqt
qvina,8SPD,ligand_255,,
qvina,8SPD,ligand_256,-4.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_256_out.pdbqt
qvina,8SPD,ligand_257,-6.1,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_257_out.pdbqt
qvina,8SPD,ligand_258,-5.4,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_258_out.pdbqt
qvina,8SPD,ligand_259,-5.8,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_259_out.pdbqt
qvina,8SPD,ligand_260,-5.5,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_260_out.pdbqt
qvina,8SPD,ligand_261,-5.7,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_261_out.pdbqt
qvina,8SPD,ligand_262,-5.2,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_262_out.pdbqt
qvina,8SPD,ligand_263,-5.9,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_263_out.pdbqt
qvina,8SPD,ligand_264,-5.7,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_264_out.pdbqt
qvina,8SPD,ligand_265,-5.7,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_265_out.pdbqt
qvina,8SPD,ligand_266,-5.3,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_266_out.pdbqt
qvina,8SPD,ligand_267,-5.5,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_267_out.pdbqt
qvina,8SPD,ligand_268,-5.8,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_268_out.pdbqt
qvina,8SPD,ligand_269,-5.8,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_269_out.pdbqt
qvina,8SPD,ligand_270,-6.3,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_270_out.pdbqt
qvina,8SPD,ligand_271,-6.2,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_271_out.pdbqt
qvina,8SPD,ligand_272,-5.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_272_out.pdbqt
qvina,8SPD,ligand_273,-5.1,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_273_out.pdbqt
qvina,8SPD,ligand_274,-5.1,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_274_out.pdbqt
qvina,8SPD,ligand_275,-4.9,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_275_out.pdbqt
qvina,8SPD,ligand_276,-5.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_276_out.pdbqt
qvina,8SPD,ligand_277,-5.1,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_277_out.pdbqt
qvina,8SPD,ligand_278,-5.2,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_278_out.pdbqt
qvina,8SPD,ligand_279,-5.7,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_279_out.pdbqt
qvina,8SPD,ligand_280,-5.5,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_280_out.pdbqt
qvina,8SPD,ligand_281,-5.2,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_281_out.pdbqt
qvina,8SPD,ligand_282,-5.6,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_282_out.pdbqt
qvina,8SPD,ligand_283,-5.3,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_283_out.pdbqt
qvina,8SPD,ligand_284,-5.3,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_284_out.pdbqt
qvina,8SPD,ligand_285,-5.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_285_out.pdbqt
qvina,8SPD,ligand_286,-5.2,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_286_out.pdbqt
qvina,8SPD,ligand_287,-5.8,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_287_out.pdbqt
qvina,8SPD,ligand_288,-5.9,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_288_out.pdbqt
qvina,8SPD,ligand_289,-5.8,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_289_out.pdbqt
qvina,8SPD,ligand_290,-6.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_290_out.pdbqt
qvina,8SPD,ligand_291,-6.2,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_291_out.pdbqt
qvina,8SPD,ligand_292,-5.9,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_292_out.pdbqt
qvina,8SPD,ligand_293,-6.2,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_293_out.pdbqt
qvina,8SPD,ligand_294,-5.7,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_294_out.pdbqt
qvina,8SPD,ligand_295,-5.3,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_295_out.pdbqt
qvina,8SPD,ligand_296,-5.5,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_296_out.pdbqt
qvina,8SPD,ligand_297,-5.7,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_297_out.pdbqt
qvina,8SPD,ligand_298,-5.9,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_298_out.pdbqt
qvina,8SPD,ligand_299,-5.3,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_299_out.pdbqt
qvina,8SPD,ligand_300,-5.1,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_300_out.pdbqt
qvina,8SPD,ligand_301,-5.3,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_301_out.pdbqt
qvina,8SPD,ligand_302,-6.2,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_302_out.pdbqt
qvina,8SPD,ligand_303,-5.4,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_303_out.pdbqt
qvina,8SPD,ligand_304,-5.3,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_304_out.pdbqt
qvina,8SPD,ligand_305,-5.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_305_out.pdbqt
qvina,8SPD,ligand_306,-5.8,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_306_out.pdbqt
qvina,8SPD,ligand_307,-5.3,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_307_out.pdbqt
qvina,8SPD,ligand_308,-5.4,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_308_out.pdbqt
qvina,8SPD,ligand_309,-5.8,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_309_out.pdbqt
qvina,8SPD,ligand_310,-5.2,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_310_out.pdbqt
qvina,8SPD,ligand_311,-5.9,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_311_out.pdbqt
qvina,8SPD,ligand_312,-6.3,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_312_out.pdbqt
qvina,8SPD,ligand_313,-5.5,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_313_out.pdbqt
qvina,8SPD,ligand_314,-5.5,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_314_out.pdbqt
qvina,8SPD,ligand_315,-5.2,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_315_out.pdbqt
qvina,8SPD,ligand_316,-4.7,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_316_out.pdbqt
qvina,8SPD,ligand_317,-5.3,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_317_out.pdbqt
qvina,8SPD,ligand_318,-5.1,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_318_out.pdbqt
qvina,8SPD,ligand_319,-5.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_319_out.pdbqt
qvina,8SPD,ligand_320,-5.3,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_320_out.pdbqt
qvina,8SPD,ligand_321,-4.5,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_321_out.pdbqt
qvina,8SPD,ligand_322,-4.7,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_322_out.pdbqt
qvina,8SPD,ligand_323,-4.5,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_323_out.pdbqt
qvina,8SPD,ligand_324,-4.4,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_324_out.pdbqt
qvina,8SPD,ligand_325,-4.7,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_325_out.pdbqt
qvina,8SPD,ligand_326,-5.7,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_326_out.pdbqt
qvina,8SPD,ligand_327,-5.4,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_327_out.pdbqt
qvina,8SPD,ligand_328,-5.3,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_328_out.pdbqt
qvina,8SPD,ligand_329,-5.3,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_329_out.pdbqt
qvina,8SPD,ligand_330,-5.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_330_out.pdbqt
qvina,8SPD,ligand_331,-5.6,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_331_out.pdbqt
qvina,8SPD,ligand_332,-5.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_332_out.pdbqt
qvina,8SPD,ligand_333,-4.7,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_333_out.pdbqt
qvina,8SPD,ligand_334,-4.5,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_334_out.pdbqt
qvina,8SPD,ligand_335,-5.7,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_335_out.pdbqt
qvina,8SPD,ligand_336,-4.7,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_336_out.pdbqt
qvina,8SPD,ligand_337,-5.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_337_out.pdbqt
qvina,8SPD,ligand_338,-5.3,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_338_out.pdbqt
qvina,8SPD,ligand_339,-4.6,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_339_out.pdbqt
qvina,8SPD,ligand_340,-5.7,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_340_out.pdbqt
qvina,8SPD,ligand_341,-5.2,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_341_out.pdbqt
qvina,8SPD,ligand_342,-5.5,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_342_out.pdbqt
qvina,8SPD,ligand_343,-5.5,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_343_out.pdbqt
qvina,8SPD,ligand_344,-5.7,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_344_out.pdbqt
qvina,8SPD,ligand_345,-5.4,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_345_out.pdbqt
qvina,8SPD,ligand_346,-5.1,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_346_out.pdbqt
qvina,8SPD,ligand_347,-6.1,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_347_out.pdbqt
qvina,8SPD,ligand_348,-5.5,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_348_out.pdbqt
qvina,8SPD,ligand_349,-6.5,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_349_out.pdbqt
qvina,8SPD,ligand_350,-5.1,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_350_out.pdbqt
qvina,8SPD,ligand_351,-5.4,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_351_out.pdbqt
qvina,8SPD,ligand_352,-5.4,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_352_out.pdbqt
qvina,8SPD,ligand_353,-5.4,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_353_out.pdbqt
qvina,8SPD,ligand_354,-4.9,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_354_out.pdbqt
qvina,8SPD,ligand_355,-5.5,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_355_out.pdbqt
qvina,8SPD,ligand_356,-4.8,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_356_out.pdbqt
qvina,8SPD,ligand_357,-5.2,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_357_out.pdbqt
qvina,8SPD,ligand_358,-5.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_358_out.pdbqt
qvina,8SPD,ligand_359,-5.1,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_359_out.pdbqt
qvina,8SPD,ligand_360,-5.2,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_360_out.pdbqt
qvina,8SPD,ligand_361,-5.4,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_361_out.pdbqt
qvina,8SPD,ligand_362,-5.3,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_362_out.pdbqt
qvina,8SPD,ligand_363,-5.8,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_363_out.pdbqt
qvina,8SPD,ligand_364,-6.2,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_364_out.pdbqt
qvina,8SPD,ligand_365,-5.8,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_365_out.pdbqt
qvina,8SPD,ligand_366,-5.9,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_366_out.pdbqt
qvina,8SPD,ligand_367,-6.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_367_out.pdbqt
qvina,8SPD,ligand_368,-6.1,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_368_out.pdbqt
qvina,8SPD,ligand_369,-6.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_369_out.pdbqt
qvina,8SPD,ligand_370,-5.7,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_370_out.pdbqt
qvina,8SPD,ligand_371,-4.7,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_371_out.pdbqt
qvina,8SPD,ligand_372,-5.7,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_372_out.pdbqt
qvina,8SPD,ligand_373,-5.5,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_373_out.pdbqt
qvina,8SPD,ligand_374,-5.6,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_374_out.pdbqt
qvina,8SPD,ligand_375,-5.8,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_375_out.pdbqt
qvina,8SPD,ligand_376,-5.4,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_376_out.pdbqt
qvina,8SPD,ligand_377,-5.3,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_377_out.pdbqt
qvina,8SPD,ligand_378,-5.1,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_378_out.pdbqt
